simulation,subject,group_id,question_id,source_file,source_exam,source_question,answer,answer_source,difficulty,solution_status,shared_context,pages,question_text
simulacro-1,Lectura Crítica,LEC-reading2026-main-34-41,reading2026:main:38,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,38,B,official,Difícil,enhanced_guided,True,assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p032.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p033.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p034.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p035.jpg,"34 Pregunta 38 De acuerdo con el texto, ¿cuál de los siguientes enunciados apoya la idea de que el amor maduro y sincero no siempre ha sido considerado como la base de la familia? A. En los años 50 se produjo una marcada distinción entre los roles masculino y femenino en la familia. B. La idea del amor como la razón que ha de llevar al matrimonio surgió con el movimiento romántico en el siglo XVIII. C. Ambos miembros de la pareja deben poner mucho empeño para que el matrimonio se sostenga. D. El matrimonio se consolidó en el siglo XIX como la principal forma de institucionalización del amor conyugal."
simulacro-1,Lectura Crítica,LEC-reading2026-main-34-41,reading2026:main:39,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,39,A,official,Difícil,enhanced_guided,True,assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p032.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p033.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p034.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p035.jpg,"Pregunta 39 De acuerdo con el texto, ¿cuál de los siguientes ejemplos ilustra la idea de la familia como una institución política y económica? A. En la Edad Media la mujer aportaba una dote en el momento de casarse. B. Entre los fulbes africanos es común que las mujeres nieguen amar a sus maridos. C. En los siglos XVIII y XIX cambió la idea sobre cuál es la base que sostiene la familia. D. En la sociedad china solo hasta la década de 1920 se acuñó un término para designar el cariño entre esposos."
simulacro-1,Lectura Crítica,LEC-reading2026-main-34-41,reading2026:main:40,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,40,B,official,Difícil,enhanced_guided,True,assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p032.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p033.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p034.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p035.jpg,"Pregunta 40 De acuerdo con el texto, ¿qué implicación sobre el matrimonio entre los fulbes africanos puede derivarse a partir de lo dicho por el autor? A. Que en esa comunidad no sucede que haya amor entre esposos. B. Que en esa comunidad el amor no es una condición necesaria para el matrimonio. C. Que las mujeres de esa comunidad sienten temor a enamorarse de sus esposos. D. Que las mujeres de esa comunidad no ven su amor correspondido por sus esposos."
simulacro-1,Lectura Crítica,LEC-reading2026-main-34-41,reading2026:main:41,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,41,C,official,Difícil,enhanced_guided,True,assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p032.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p033.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p034.jpg | assets/pages/16-feb-cuadernillo-de-preguntas-lectura-critica-saber-1/p035.jpg,"35 Pregunta 41 De acuerdo con el texto, ¿qué se puede concluir acerca del matrimonio? A. Que es una institución que tiene únicamente propósitos económicos y políticos. B. Que es la base de la familia en culturas tan diversas y complejas como las nuestras. C. Que es una institución que varía dependiendo del contexto histórico y social. D. Que es un pacto entre dos individuos que debe basarse en el amor y la confianza."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:42,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,42,A,official,Media,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"Pregunta 42 Según la infografía, “los países de ingresos medios solo tienen la mitad de los vehículos existentes en el mundo y, a pesar de eso, sufren el 80 % de las muertes por accidente de tránsito”. En este enunciado, ¿qué función cumple la conjunción ‘a pesar de’? A. Resaltar que el índice de muertes por accidente de tránsito en países de ingresos medios es bastante elevado dadas sus condiciones particulares. B. Oponer el alto número de vehículos en países de ingresos medios frente al bajo porcentaje de muertes por accidente de tránsito. C. Aclarar que el alto índice de muertes por accidente de tránsito en países de ingresos medios está estrechamente relacionado con el número de autos. D. Señalar que el índice de muertes por accidente de tránsito en países de ingresos medios puede ser aún más alto de lo dicen las cifras oficiales."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:43,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,43,C,official,Media,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"37 Pregunta 43 Si alguien lee la infografía y hace la siguiente descripción: «La infografía muestra datos sobre la frecuencia de los accidentes de tránsito en el mundo, y ejemplos relacionados. Además, informa sobre la mortalidad por género, por ingresos, por número de vehículos, por tipo de vehículo y por ubicación regional.» Usted diría que la descripción es insatisfactoria porque: A. Pasa por alto información esencial contenida en la infografía. B. El orden de su contenido no corresponde con el de la infografía. C. Expone información que no está presente en la infografía. D. Omite evidencias que sustentan la información de la infografía."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:44,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,44,D,official,Fácil,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"Pregunta 44 De acuerdo con la información presentada sobre el porcentaje de muertes por tipo de vehículo, se puede afirmar que es más probable que alguien que haya muerto por accidente de tránsito hubiera estado desplazándose A. a pie. B. en moto. C. en bicicleta. D. en otro tipo de vehículo."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:45,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,45,C,official,Media,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"Pregunta 45 ¿Qué se puede inferir de la información que presenta la infografía en el cuadro inferior izquierdo, sobre la cantidad relativa de muertes por accidentes de tránsito en función de la región? A. Cuáles son los países donde menos se utilizan vehículos motorizados. B. Cuáles zonas tienen el mismo número de muertes por accidente. C. Cuál es el riesgo de morir en un accidente de tránsito según la zona geográfica. D. Cuáles son las zonas geográficas en donde se requiere un mejoramiento de las vías."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:46,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,46,C,official,Media,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"38 Pregunta 46 A partir de las gráficas sobre la relación entre el número de vehículos y el número de muertes en accidentes de tránsito se puede inferir que, comparada con la población de los países de ingresos medios, la de los países de ingresos altos A. tiene más vehículos por persona. B. usa menos el vehículo particular. C. es más educada en materia vial. D. está más expuesta a multas de tránsito."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:47,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,47,A,official,Fácil,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"Pregunta 47 A propósito del cuadro que presenta la información según la cual 3 de 4 de los fallecidos en accidentes de tránsito son del sexo masculino, se puede afirmar que las figuras que acompañan el texto A. ilustran la información presentada. B. profundizan la información dada. C. proporcionan información adicional. D. ejemplifican la información descrita."
simulacro-1,Lectura Crítica,EXT-reading2026-42-49,reading2026:48,16-feb-cuadernillo-de-preguntas-lectura-critica-saber-11-2026.pdf,,48,A,official,Fácil,enhanced_guided,True,assets/pages/expanded/reading2026/p036.jpg | assets/pages/expanded/reading2026/p037.jpg | assets/pages/expanded/reading2026/p038.jpg | assets/pages/expanded/reading2026/p039.jpg,"Pregunta 48 A partir de la información presentada, se puede afirmar que el autor de la infografía tiene como propósito A. sensibilizar al espectador sobre los riesgos de morir en un accidente de tránsito. B. incentivar al espectador a que use formas de movilidad alternas al automóvil. C. conmover al espectador presentando datos sobre el número de accidentes de tránsito. D. sensibilizar al espectador acerca de la necesidad de manejar sobrio y despacio."
simulacro-1,Lectura Crítica,EXT-eva2020-reading1-01-04,eva2020-reading1:01,guia-lecturacritica-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,1,D,official,Media,official_explained,True,assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-01.jpg | assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-02.jpg,"¿Cuál es la relación argumentativa entre los dos enunciados del texto que se presentan a continuación? “Debido a la inmensidad y profundidad de los océanos, hasta hace poco se creía que podrían ser utilizados para verter basura y sustancias químicas en cantidades ilimitadas sin que esto tuviera consecuencias importantes”. “Estudios recientes demuestran que la degradación, especialmente en las zonas costeras, se ha acelerado notablemente en los últimos tres siglos”. A. Premisa/evidencia. B. Introducción/descripción. C. Antecedente/fundamento. D. Conjetura/contraevidencia."
simulacro-1,Lectura Crítica,EXT-eva2020-reading1-01-04,eva2020-reading1:02,guia-lecturacritica-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,2,A,official,Fácil,official_explained,True,assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-01.jpg | assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-02.jpg,¿Cuál de los siguientes enunciados puede considerarse la antítesis del argumento central del texto? A. La respuesta al problema de la contaminación es la dilución. B. Las iniciativas dirigidas a la protección marítima son casi inexistentes. C. Los océanos han sido contaminados por los humanos durante miles de años. D. Los humanos han comenzado a advertir la insostenibilidad de la filosofía de la dilución.
simulacro-1,Lectura Crítica,EXT-eva2020-reading1-01-04,eva2020-reading1:03,guia-lecturacritica-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,3,C,official,Fácil,official_explained,True,assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-01.jpg | assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-02.jpg,El enunciado “Los científicos han descubierto 400 zonas muertas con estas características por todo el planeta” A. refuerza la postura de aquellos que promueven la ideología de la “dilución”. B. controvierte la tesis sobre el incremento alarmante de la contaminación marítima. C. apoya el argumento de la contaminación marítima a causa de la actividad humana. D. refuta la creencia popular de que la contaminación marítima es un fenómeno reciente.
simulacro-1,Lectura Crítica,EXT-eva2020-reading1-01-04,eva2020-reading1:04,guia-lecturacritica-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,4,A,official,Fácil,official_explained,True,assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-01.jpg | assets/pages/expanded/eva2020-reading1/eva2020-reading1-01-04-02.jpg,"¿Qué recurso emplean los autores del texto para reforzar su tesis principal? A. Evidencia científica. B. Un estudio de caso. C. Datos gubernamentales. D. Investigaciones propias. RESPONDA LAS PREGUNTAS 5 A 8 DE ACUERDO CON LA SIGUIENTE INFORMACIÓN Por qué nuestra mente es más conocida que el cuerpo. Por otra parte, para saber que conocemos nuestra mente no sólo antes y más ciertamente, sino también más evidentemente que el cuerpo, hay que observar que es evidente por luz natural que no hay afecciones o cualidades de la nada; y por tanto donde quiera que observemos algunas, debe hallarse necesariamente una cosa o una sustancia a la que pertenezcan. Y cuantas más observemos en esa cosa o sustancia, tanto más claramente la conoceremos. Y es evidente que observamos más en nuestra mente que en ninguna otra cosa, porque todo lo que nos permite conocer algo nos lleva también con mucha mayor certeza al conocimiento de nuestra mente. Como cuando juzgo que existe la tierra, porque la toco o la veo: con más razón debo juzgar, por eso mismo, que existe mi mente, pues es posible, quizá, que juzgue que toco la tierra aunque no haya tierra, pero no es posible que yo juzgue esto y que mi mente, que lo juzga, no sea nada; y así en lo demás. Tomado de: Descartes, R. Sobre los principios de la ﬁlosofía."
simulacro-1,Lectura Crítica,EXT-eva2020-reading1-05-08,eva2020-reading1:05,guia-lecturacritica-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,5,D,official,Fácil,official_explained,True,assets/pages/expanded/eva2020-reading1/eva2020-reading1-05-08-01.jpg,"Cuando el autor afirma “es posible, quizá, que juzgue que toco la tierra aunque no haya tierra, pero no es posible que yo juzgue esto y que mi mente, que lo juzga, no sea nada”, pretende A. probar que no hay certeza sobre la existencia de la mente. B. señalar que no hay certeza de la existencia de la tierra. C. mostrar que es posible equivocarse en un juicio. D. demostrar la existencia de quien juzga."
simulacro-1,Lectura Crítica,EXT-eva2020-reading1-05-08,eva2020-reading1:06,guia-lecturacritica-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,6,A,official,Fácil,official_explained,True,assets/pages/expanded/eva2020-reading1/eva2020-reading1-05-08-01.jpg,"La afirmación “no hay afecciones o cualidades de la nada” permite A. sostener que si observamos algunas cualidades, entonces existe algo a lo que pertenecen. B. afirmar que aunque existe una sustancia no podemos conocer sus cualidades. C. sostener que si existe una sustancia, entonces podemos observar sus cualidades. D. demostrar que si conocemos algo, entonces existen sus cualidades."
